InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
546788,10119,CERAMIC BUILDING BLOCKS,22,2023-12-16 18:25:32,35.11,12414,United Kingdom
545538,10070,VINTAGE LANTERN,18,2023-05-02 06:13:56,3.31,12119,United Kingdom
542675,10112,CERAMIC GREETING CARD,13,2024-03-31 19:35:06,30.64,12176,Ireland
538844,10216,RUSTIC PLANT POT,20,2023-09-19 18:03:25,0.98,12446,Spain
543051,10199,FLORAL WIND CHIME,15,2023-08-28 19:03:43,49.03,12284,Canada
545008,10137,METAL NIGHT LIGHT,18,2023-10-15 16:33:20,30.11,12032,United Kingdom
545829,10185,WOODEN PENCIL CASE,14,2024-04-25 10:11:42,11.27,12348,United Kingdom
539907,10098,STRIPED FAIRY LIGHTS,5,2023-06-26 16:48:24,39.18,12071,Belgium
543025,10107,FLORAL BUILDING BLOCKS,3,2024-10-16 16:29:12,43.32,12606,United Kingdom
546007,10208,RUSTIC FAIRY LIGHTS,6,2024-09-13 21:34:58,8.18,12524,United Kingdom
543532,10056,CLASSIC WOODEN TOY,8,2023-10-16 13:09:52,32.96,12198,Germany
542949,10156,PASTEL TOY CAR,16,2023-12-30 16:35:53,33.43,12678,United Kingdom
539910,10046,WOODEN LANTERN,9,2024-06-06 21:49:00,45.06,12365,United Kingdom
539584,10135,MINI WALL ART,11,2024-12-27 16:45:34,45.93,12645,Portugal
546949,10051,RETRO PHOTO FRAME,5,2023-10-27 01:29:31,26.12,12352,United Kingdom
546517,10177,STRIPED VASE,15,2024-02-11 16:54:30,32.08,,Ireland
539522,10195,FLORAL BUILDING BLOCKS,14,2023-01-10 17:57:28,13.2,12502,Sweden
537761,10204,VINTAGE WOODEN TOY,10,2024-05-05 04:30:29,29.06,12411,Ireland
547333,10158,FLORAL MUG,18,2023-11-23 00:29:03,19.48,12035,Italy
540982,10188,MINI MUG,16,2024-09-12 02:03:10,36.23,12043,Ireland
540321,10178,CERAMIC PUZZLE,3,2023-02-24 21:30:57,9.51,12151,France
C536675,10126,CLASSIC TABLE LAMP,-23,2023-08-07 08:43:35,5.02,12776,Ireland
546905,10228,PASTEL LANTERN,19,2024-06-15 17:19:27,13.15,12452,Germany
541564,10175,RETRO LANTERN,20,2023-01-16 09:33:25,25.71,12767,United Kingdom
539416,10117,PASTEL LANTERN,11,2024-06-06 14:27:58,16.28,12699,United Kingdom
540238,10160,CERAMIC BUILDING BLOCKS,13,2024-12-24 10:42:27,13.25,12479,United Kingdom
545632,10054,MINI SPINNING TOP,5,2023-11-14 14:16:09,5.49,12261,United Kingdom
541481,10048,PASTEL NOTEBOOK,9,2024-07-15 15:16:49,28.07,12197,United Kingdom
545949,10214,MINI FAIRY LIGHTS,24,2023-03-28 01:28:13,31.59,12273,Netherlands
C539050,10172,RETRO TABLE LAMP,-2,2024-09-10 10:13:43,35.11,12575,United Kingdom
541513,10226,METAL STICKER SET,3,2023-04-25 17:52:55,25.12,12406,Germany
543626,10019,RUSTIC WATERING CAN,5,2023-04-24 16:07:02,23.57,12209,USA
545115,10172,RETRO TABLE LAMP,14,2024-06-03 06:48:44,35.11,12614,United Kingdom
538509,10143,FLORAL PENCIL CASE,1,2023-02-10 09:05:08,17.35,12236,United Kingdom
545043,10233,PASTEL PENCIL CASE,4,2023-01-12 05:17:36,22.27,12070,Canada
545616,10126,CLASSIC TABLE LAMP,9,2023-04-15 11:42:18,5.02,12414,United Kingdom
537182,10052,MINI GIFT WRAP,18,2023-04-17 19:45:01,27.35,12697,United Kingdom
540507,10091,VINTAGE NOTEBOOK,6,2024-03-24 08:17:51,17.24,12362,Ireland
547321,10046,WOODEN LANTERN,21,2024-09-22 14:55:59,45.06,12068,Spain
545510,10011,METAL WOODEN TOY,14,2024-12-19 01:15:41,15.26,12685,USA
537943,10034,MODERN WOODEN TOY,14,2024-08-15 07:06:11,43.89,12267,France
538243,10142,WOODEN CAKE STAND,18,2024-08-21 02:14:16,4.66,12441,Belgium
539300,10205,WOODEN SPINNING TOP,13,2023-08-08 14:39:58,17.59,12201,Australia
538603,10151,MODERN TOY CAR,18,2023-07-26 20:58:30,36.95,12004,United Kingdom
542678,10158,FLORAL MUG,15,2023-11-26 06:13:08,19.48,12041,United Kingdom
545590,10009,STRIPED PHOTO FRAME,7,2023-08-21 16:18:56,30.52,12437,Spain
542513,10058,MINI NOTEBOOK,16,2023-12-07 01:57:46,10.26,12213,USA
545856,10180,WOODEN BIRD FEEDER,5,2024-03-09 20:41:29,22.25,12101,United Kingdom
545493,10197,MINI WATERING CAN,20,2023-04-11 10:50:48,11.48,12111,France
537199,10021,VINTAGE WALL CLOCK,7,2024-02-04 18:09:05,40.41,12738,France
539471,10106,VINTAGE TEA TOWEL,7,2024-10-10 11:38:30,33.28,,United Kingdom
539825,10244,RETRO STRING LIGHTS,22,2023-12-14 15:06:40,2.27,12743,Germany
543268,10006,VINTAGE GARDEN SIGN,20,2024-04-25 19:50:24,38.14,,Portugal
C547177,10053,PASTEL NIGHT LIGHT,-16,2023-09-12 12:41:15,24.08,12452,Germany
547158,10086,RETRO CAKE STAND,21,2023-08-01 00:42:38,44.57,12064,Belgium
540750,10248,WOODEN WALL CLOCK,2,2024-03-07 18:31:48,46.68,12680,United Kingdom
546455,10173,RETRO STICKER SET,11,2023-09-16 15:43:06,39.98,12595,Australia
545061,10195,FLORAL BUILDING BLOCKS,16,2023-02-18 06:05:48,13.2,12783,Italy
540859,10020,MINI STICKER SET,7,2024-12-03 12:32:56,34.49,12298,Germany
541387,10219,CLASSIC WOODEN TOY,2,2023-06-18 05:28:37,12.32,12664,United Kingdom
541174,10049,VINTAGE WATERING CAN,4,2023-10-26 18:03:17,4.34,12506,United Kingdom
539513,10183,PASTEL BAKING TIN,13,2023-09-28 14:47:17,30.84,12080,Italy
542350,10160,CERAMIC BUILDING BLOCKS,22,2023-03-05 08:02:52,13.25,12667,United Kingdom
542922,10063,CERAMIC TEA TOWEL,3,2024-02-01 15:28:07,24.71,12547,Germany
543324,10106,VINTAGE TEA TOWEL,1,2024-05-27 00:43:36,33.28,12485,Germany
546085,10193,METAL TOY CAR,6,2023-06-22 03:33:33,17.74,12627,Germany
543516,10021,VINTAGE WALL CLOCK,2,2023-04-01 18:32:51,40.41,12267,France
542350,10003,RETRO CANDLE HOLDER,11,2023-03-05 08:02:52,11.59,12667,United Kingdom
541533,10119,CERAMIC BUILDING BLOCKS,2,2023-09-19 12:05:45,35.11,12224,Germany
538809,10215,RUSTIC NOTEBOOK,3,2024-11-30 19:47:45,12.64,12530,United Kingdom
537585,10022,RETRO BUILDING BLOCKS,2,2023-07-19 04:17:15,11.22,12714,Italy
537222,10249,MODERN STICKER SET,12,2023-02-21 07:03:21,14.29,12112,United Kingdom
545519,10158,FLORAL MUG,8,2023-10-05 11:45:44,19.48,12129,Ireland
544168,10119,CERAMIC BUILDING BLOCKS,1,2024-04-01 10:46:04,35.11,12211,United Kingdom
538057,10204,VINTAGE WOODEN TOY,8,2024-04-21 13:40:09,29.06,12579,Portugal
545423,10134,MODERN TEA TOWEL,16,2023-08-14 02:22:19,26.3,12595,Australia
546879,10027,METAL TEA TOWEL,14,2024-03-29 17:52:56,25.1,12395,Switzerland
542466,10152,WOODEN WATERING CAN,5,2024-02-29 04:21:11,11.63,12053,Germany
547391,10010,METAL VASE,17,2023-05-24 06:04:03,6.98,12133,Netherlands
541582,10087,RUSTIC NIGHT LIGHT,9,2023-12-14 11:02:04,14.23,12287,Ireland
545062,10023,MINI GARDEN SIGN,3,2024-01-29 23:00:14,33.06,12104,Ireland
544875,10185,WOODEN PENCIL CASE,10,2024-01-03 21:26:44,11.27,12408,United Kingdom
539676,10045,MODERN TABLE LAMP,12,2023-11-15 14:54:25,16.17,12139,Spain
547206,10062,VINTAGE NIGHT LIGHT,19,2023-09-03 07:19:31,48.47,12573,Sweden
538051,10189,MINI TOY CAR,15,2023-09-03 14:23:51,34.79,12577,Switzerland
546338,10128,MINI CAKE STAND,6,2023-01-29 19:32:43,40.48,12508,Netherlands
540107,10202,VINTAGE NOTEBOOK,13,2023-04-05 11:04:36,28.04,12120,Ireland
543931,10244,RETRO STRING LIGHTS,24,2023-04-01 22:22:30,2.27,12176,Ireland
542555,10111,RETRO NOTEBOOK,18,2024-05-23 08:45:47,30.17,12497,Netherlands
542591,10193,METAL TOY CAR,5,2024-05-11 21:10:23,17.74,12079,United Kingdom
539554,10205,WOODEN SPINNING TOP,11,2024-08-25 03:16:26,17.59,12350,Ireland
545841,10159,STRIPED BAKING TIN,1,2024-06-11 19:22:27,17.43,12501,Norway
542759,10163,VINTAGE FAIRY LIGHTS,5,2023-05-25 05:04:13,47.51,12100,Netherlands
541824,10138,MODERN TOY CAR,6,2024-08-12 07:24:21,44.68,12752,Germany
539799,10232,METAL BAKING TIN,16,2023-02-11 14:32:07,32.87,12535,Switzerland
545585,10227,VINTAGE WALL ART,10,2024-01-05 12:58:36,44.56,12679,United Kingdom
543377,10105,FLORAL BUILDING BLOCKS,1,2023-02-09 08:12:36,41.17,12380,United Kingdom
547052,10238,FLORAL PHOTO FRAME,19,2023-12-13 14:58:25,16.74,12266,Sweden
541495,10069,MODERN WALL ART,14,2023-03-02 03:36:56,27.49,12641,Spain
540598,10093,METAL BIRD FEEDER,23,2023-03-12 19:48:22,1.33,12764,Spain
540413,10103,CERAMIC FAIRY LIGHTS,11,2023-09-27 06:27:17,43.71,12720,United Kingdom
538126,10047,MINI WOODEN TOY,23,2024-07-25 16:32:45,11.89,12699,United Kingdom
536615,10103,CERAMIC FAIRY LIGHTS,4,2023-02-20 06:17:22,43.71,12172,France
537472,10149,WOODEN BIRD FEEDER,21,2024-08-06 22:25:11,1.14,12386,United Kingdom
546525,10048,PASTEL NOTEBOOK,10,2024-12-01 23:46:37,28.07,12276,United Kingdom
544157,10181,FLORAL NIGHT LIGHT,14,2024-03-06 20:49:02,16.69,12231,United Kingdom
545417,10002,RETRO NIGHT LIGHT,13,2023-06-03 03:23:10,29.87,12091,United Kingdom
539987,10249,MODERN STICKER SET,17,2024-12-17 22:18:05,14.29,12385,United Kingdom
540213,10130,RETRO TOY CAR,19,2023-04-02 08:19:51,23.23,12065,Sweden
546147,10095,METAL STICKER SET,14,2023-12-24 11:02:04,8.13,,Australia
539491,10147,MINI WOODEN TOY,11,2024-10-06 15:00:37,41.78,12770,Italy
537265,10052,MINI GIFT WRAP,1,2023-05-04 20:58:46,27.35,12776,Ireland
543399,10211,METAL WATERING CAN,-1,2023-04-25 12:40:44,19.54,12064,Belgium
547031,10042,RUSTIC WALL ART,7,2023-06-25 10:38:04,7.16,12199,Netherlands
537107,10052,MINI GIFT WRAP,22,2023-07-03 16:49:10,27.35,12054,USA
539892,10063,CERAMIC TEA TOWEL,23,2024-06-17 01:23:54,24.71,12175,Netherlands
537545,10071,METAL TOY CAR,23,2023-10-20 15:44:30,8.59,12101,United Kingdom
545771,10058,MINI NOTEBOOK,11,2024-01-19 09:28:26,10.26,12428,United Kingdom
543990,10183,PASTEL BAKING TIN,8,2024-04-09 16:02:28,30.84,12295,Germany
541058,10162,MINI PHOTO FRAME,14,2024-01-17 23:04:13,32.8,12393,Netherlands
542794,10099,MODERN TOY CAR,9,2024-02-11 04:59:31,8.44,12416,United Kingdom
541419,10212,PASTEL BUILDING BLOCKS,11,2024-02-20 02:30:18,49.5,12172,France
540765,10173,RETRO STICKER SET,16,2023-11-02 12:46:26,39.98,,Sweden
537457,10101,MODERN WALL CLOCK,13,2023-12-30 01:42:08,46.28,12460,Switzerland
541927,10020,MINI STICKER SET,22,2023-12-04 01:29:05,34.49,12458,Germany
546341,10129,VINTAGE MUG,2,2024-05-02 11:59:00,12.88,12252,United Kingdom
540873,10000,VINTAGE FAIRY LIGHTS,20,2023-11-02 10:17:32,37.29,12434,United Kingdom
C537643,10072,RUSTIC PLANT POT,-24,2023-09-22 06:12:56,4.22,12602,Netherlands
539266,10080,RETRO PLANT POT,16,2023-06-27 21:23:56,27.27,12630,Germany
539843,10074,PASTEL WATERING CAN,6,2023-04-09 10:43:12,30.06,,Australia
541752,10169,VINTAGE WALL ART,1,2023-02-28 06:34:55,46.5,12258,Germany
539153,10044,MINI BIRD FEEDER,12,2024-05-05 13:32:05,46.5,12001,Canada
536815,10247,RETRO WALL CLOCK,10,2024-03-16 03:21:11,23.53,12465,France
543939,10066,CERAMIC BUILDING BLOCKS,9,2023-11-23 23:09:19,35.08,12186,United Kingdom
544913,10006,VINTAGE GARDEN SIGN,19,2023-07-31 20:46:26,38.14,12340,United Kingdom
538257,10151,MODERN TOY CAR,8,2024-01-05 11:16:46,36.95,12728,Australia
542669,10142,WOODEN CAKE STAND,14,2023-04-03 14:20:45,4.66,12515,Italy
542235,10200,MINI CAKE STAND,1,2024-01-25 22:42:37,18.58,,Netherlands
539244,10249,MODERN STICKER SET,15,2024-05-19 06:36:33,14.29,12468,Italy
542192,10141,METAL CAKE STAND,16,2023-07-11 12:41:38,24.66,12391,United Kingdom
546671,10179,PASTEL GARDEN SIGN,7,2023-08-29 01:34:39,40.56,12664,United Kingdom
536537,10022,RETRO BUILDING BLOCKS,4,2023-02-25 15:32:26,11.22,12248,United Kingdom
536809,10136,RUSTIC VASE,4,2023-07-05 10:56:31,40.23,,Germany
546334,10020,MINI STICKER SET,10,2023-04-09 04:59:22,34.49,,United Kingdom
540044,10183,PASTEL BAKING TIN,7,2024-09-21 14:11:59,30.84,12416,United Kingdom
540312,10062,VINTAGE NIGHT LIGHT,13,2023-04-27 08:24:02,48.47,12664,United Kingdom
542370,10160,CERAMIC BUILDING BLOCKS,12,2023-01-31 04:03:27,13.25,12642,Canada
541676,10040,VINTAGE PENCIL CASE,8,2023-09-11 19:47:49,12.69,12120,Ireland
546388,10100,RUSTIC TEA TOWEL,10,2024-01-05 15:32:49,44.16,,Spain
546847,10075,CERAMIC PLANT POT,20,2023-11-06 16:46:55,33.15,12002,United Kingdom
545405,10063,CERAMIC TEA TOWEL,14,2024-04-14 06:13:04,24.71,12289,Netherlands
537717,10232,METAL BAKING TIN,2,2024-12-24 16:44:28,32.87,12012,Australia
542625,10178,CERAMIC PUZZLE,23,2023-08-26 20:11:03,9.51,,USA
545157,10236,CERAMIC CAKE STAND,17,2023-01-19 01:34:21,34.94,12016,United Kingdom
536535,10167,PASTEL PENCIL CASE,20,2023-05-15 07:08:09,30.69,12494,Spain
536822,10168,RUSTIC FAIRY LIGHTS,8,2023-12-02 19:39:25,48.26,12126,Norway
538934,10101,MODERN WALL CLOCK,1,2024-03-22 12:44:58,46.28,12716,USA
538854,10156,PASTEL TOY CAR,2,2024-01-23 02:29:48,33.43,12520,France
546456,10158,FLORAL MUG,-19,2023-03-27 20:33:00,19.48,12033,Belgium
538161,10137,METAL NIGHT LIGHT,9,2023-06-10 04:41:17,30.11,12634,United Kingdom
539575,10152,WOODEN WATERING CAN,13,2023-07-06 17:20:16,11.63,12513,United Kingdom
541815,10175,RETRO LANTERN,24,2023-11-19 06:32:16,25.71,12010,Italy
547156,10200,MINI CAKE STAND,6,2023-01-04 17:06:48,18.58,12760,Norway
539844,10150,CERAMIC GREETING CARD,19,2023-05-15 13:17:50,42.79,12556,United Kingdom
541496,10056,CLASSIC WOODEN TOY,9,2024-05-31 03:20:40,32.96,12753,United Kingdom
538476,10176,CERAMIC NOTEBOOK,22,2024-10-16 09:05:16,41.26,,United Kingdom
537478,10173,RETRO STICKER SET,19,2023-06-20 22:16:57,39.98,12147,United Kingdom
542899,10008,RETRO CAKE STAND,22,2024-11-28 15:43:18,5.41,12326,United Kingdom
546681,10023,MINI GARDEN SIGN,4,2024-04-05 11:17:06,33.06,12707,Canada
540645,10215,RUSTIC NOTEBOOK,17,2024-02-20 14:59:41,12.64,12782,Portugal
546994,10155,PASTEL PUZZLE,9,2024-10-28 23:27:16,27.1,,France
543979,10006,VINTAGE GARDEN SIGN,7,2024-08-09 02:42:11,38.14,12080,Italy
547111,10177,STRIPED VASE,21,2023-01-28 12:50:14,32.08,12309,United Kingdom
543817,10202,VINTAGE NOTEBOOK,16,2024-03-12 01:25:44,28.04,12222,United Kingdom
537929,10243,FLORAL WATERING CAN,5,2024-09-30 08:34:39,22.38,12372,United Kingdom
545682,10190,WOODEN STRING LIGHTS,21,2024-06-20 02:38:45,39.81,12527,Australia
545653,10089,METAL LANTERN,24,2023-12-16 05:37:15,24.86,12380,United Kingdom
546380,10017,MODERN LANTERN,7,2023-11-17 15:22:15,46.88,12306,United Kingdom
541101,10206,WOODEN PHOTO FRAME,15,2024-05-26 06:27:03,6.46,12060,Switzerland
542363,10044,MINI BIRD FEEDER,16,2023-08-16 04:42:00,46.5,12072,Germany
546624,10065,FLORAL VASE,19,2023-03-12 19:41:36,46.38,12786,Spain
546879,10123,PASTEL BAKING TIN,10,2024-03-29 17:52:56,30.66,12395,Switzerland
543455,10000,VINTAGE FAIRY LIGHTS,15,2024-01-10 13:44:06,37.29,12644,United Kingdom
539286,10078,WOODEN CAKE STAND,23,2023-06-29 14:09:23,16.39,12799,United Kingdom
537045,10227,VINTAGE WALL ART,17,2024-08-22 07:04:13,44.56,,Spain
541284,10094,METAL WALL CLOCK,12,2023-10-30 10:29:22,2.62,12734,Spain
C545509,10111,RETRO NOTEBOOK,-23,2023-06-22 15:09:19,30.17,12471,Italy
537446,10023,MINI GARDEN SIGN,4,2024-12-26 19:18:46,33.06,12504,Ireland
545034,10242,VINTAGE STRING LIGHTS,11,2023-04-01 01:33:51,10.85,12458,Germany
C537827,10008,RETRO CAKE STAND,-11,2023-02-27 21:22:25,5.41,12504,Ireland
541884,10213,PASTEL STICKER SET,3,2023-08-24 03:06:27,3.81,12400,United Kingdom
542138,10110,RUSTIC PHOTO FRAME,11,2024-10-16 22:25:02,29.38,12485,Germany
547104,10108,CLASSIC GREETING CARD,19,2023-03-04 05:36:40,25.88,12749,Switzerland
539361,10238,FLORAL PHOTO FRAME,7,2023-06-18 11:16:40,16.74,12041,United Kingdom
540799,10010,METAL VASE,6,2023-03-23 19:46:21,6.98,12211,United Kingdom
536821,10076,STRIPED WIND CHIME,13,2024-12-20 06:43:10,46.78,12056,Netherlands
544317,10060,MINI GIFT WRAP,17,2023-10-29 06:49:14,43.82,12393,Netherlands
538305,10072,RUSTIC PLANT POT,5,2023-01-03 15:25:01,4.22,12276,United Kingdom
544264,10164,PASTEL MUG,13,2024-11-15 15:45:01,8.34,12655,United Kingdom
547021,10197,MINI WATERING CAN,5,2023-05-18 01:05:06,11.48,12061,United Kingdom
540679,10193,METAL TOY CAR,16,2023-09-22 16:56:28,17.74,12091,United Kingdom
537962,10205,WOODEN SPINNING TOP,18,2024-04-26 01:10:09,17.59,12584,Australia
546073,10002,RETRO NIGHT LIGHT,8,2023-09-25 10:42:02,29.87,12528,France
538095,10180,WOODEN BIRD FEEDER,6,2023-10-04 01:09:32,22.25,12588,United Kingdom
546346,10072,RUSTIC PLANT POT,2,2023-08-08 16:21:40,4.22,12356,United Kingdom
539819,10104,MINI PUZZLE,7,2023-06-02 08:34:37,40.98,12401,Australia
540695,10008,RETRO CAKE STAND,19,2024-12-20 18:25:50,5.41,12572,Spain
539502,10161,VINTAGE VASE,19,2023-08-30 08:02:35,37.66,12631,Spain
540213,10095,METAL STICKER SET,5,2023-04-02 08:19:51,8.13,12065,Sweden
546995,10105,FLORAL BUILDING BLOCKS,8,2023-03-29 15:55:43,41.17,12133,Netherlands
544152,10119,CERAMIC BUILDING BLOCKS,7,2024-01-31 14:21:55,35.11,12749,Switzerland
545541,10228,PASTEL LANTERN,1,2024-05-18 15:44:52,13.15,12362,Ireland
542375,10218,MODERN CAKE STAND,16,2024-09-15 06:40:01,14.74,12581,Norway
543567,10069,MODERN WALL ART,6,2024-09-27 14:47:09,27.49,12587,United Kingdom
545106,10090,CLASSIC CANDLE HOLDER,3,2024-07-09 12:55:01,21.66,12499,Belgium
538418,10219,CLASSIC WOODEN TOY,3,2024-10-26 08:55:16,12.32,12292,Portugal
543190,10171,PASTEL MUG,8,2024-01-17 18:26:00,34.79,12246,United Kingdom
544487,10167,PASTEL PENCIL CASE,10,2024-02-12 00:40:03,30.69,12075,Sweden
536388,10094,METAL WALL CLOCK,3,2023-09-05 13:38:27,2.62,12537,United Kingdom
542022,10160,CERAMIC BUILDING BLOCKS,15,2023-05-18 11:33:50,13.25,12210,United Kingdom
539692,10001,RUSTIC TEA TOWEL,19,2024-05-31 20:20:11,37.04,12741,United Kingdom
547095,10191,MINI PHOTO FRAME,19,2023-03-14 16:05:07,20.72,12167,USA
540582,10246,VINTAGE STICKER SET,15,2024-05-06 04:10:14,27.99,12423,United Kingdom
538304,10124,WOODEN GIFT WRAP,10,2023-05-28 01:45:11,22.58,12617,Germany
C544777,10120,MINI WATERING CAN,-4,2023-01-26 07:15:54,21.51,,United Kingdom
544418,10194,STRIPED NIGHT LIGHT,16,2024-11-28 15:55:10,18.14,12171,United Kingdom
544387,10247,RETRO WALL CLOCK,17,2024-06-27 21:12:02,23.53,12356,United Kingdom
547180,10037,STRIPED TEA TOWEL,4,2024-03-05 08:42:36,38.32,12253,United Kingdom
545948,10173,RETRO STICKER SET,2,2023-09-21 05:44:51,39.98,12083,United Kingdom
544572,10108,CLASSIC GREETING CARD,18,2023-10-04 01:10:09,25.88,12189,United Kingdom
544220,10051,RETRO PHOTO FRAME,3,2023-08-14 17:18:43,26.12,12529,United Kingdom
542863,10065,FLORAL VASE,2,2024-03-20 05:44:15,46.38,12284,Canada
543490,10211,METAL WATERING CAN,21,2024-01-17 01:28:00,19.54,12021,France
537322,10223,RUSTIC CANDLE HOLDER,14,2024-08-14 01:42:46,39.8,12290,Switzerland
539393,10179,PASTEL GARDEN SIGN,10,2024-05-09 17:32:28,40.56,12505,United Kingdom
537469,10155,PASTEL PUZZLE,9,2023-04-30 12:35:07,27.1,12274,France
546245,10162,MINI PHOTO FRAME,21,2024-09-07 17:45:25,32.8,12008,Sweden
542242,10149,WOODEN BIRD FEEDER,13,2023-12-12 12:42:27,1.14,12101,United Kingdom
546872,10029,PASTEL STRING LIGHTS,9,2024-10-19 15:43:19,3.97,12567,USA
540754,10032,FLORAL NIGHT LIGHT,10,2023-08-07 08:02:08,38.62,12444,Australia
542494,10066,CERAMIC BUILDING BLOCKS,8,2024-04-03 09:35:16,35.08,12269,USA
546619,10072,RUSTIC PLANT POT,8,2024-02-23 05:25:57,4.22,12198,Germany
537135,10044,MINI BIRD FEEDER,2,2024-07-03 20:33:36,46.5,12502,Sweden
543000,10220,CLASSIC STICKER SET,24,2024-05-07 14:13:46,40.35,12130,United Kingdom
539123,10066,CERAMIC BUILDING BLOCKS,23,2024-06-28 00:33:57,35.08,12521,Spain
538456,10067,CLASSIC NIGHT LIGHT,21,2024-06-17 00:48:20,36.15,12155,Italy
543325,10215,RUSTIC NOTEBOOK,2,2023-12-17 22:11:17,12.64,12503,United Kingdom
545842,10241,PASTEL GARDEN SIGN,6,2024-10-09 03:33:54,38.02,12524,United Kingdom
543138,10013,VINTAGE FAIRY LIGHTS,9,2024-10-28 05:08:39,33.34,12283,United Kingdom
546100,10199,FLORAL WIND CHIME,13,2024-12-05 00:57:52,49.03,12110,United Kingdom
537178,10125,WOODEN LUNCH BOX,6,2024-05-16 00:52:52,39.85,12300,United Kingdom
543591,10125,WOODEN LUNCH BOX,22,2024-06-05 18:30:51,39.85,12777,United Kingdom
539626,10244,RETRO STRING LIGHTS,14,2024-09-12 19:43:57,2.27,12040,France
544621,10183,PASTEL BAKING TIN,5,2023-04-19 03:13:51,30.84,12528,France
536743,10056,CLASSIC WOODEN TOY,13,2023-10-09 19:26:43,32.96,12091,United Kingdom
544358,10117,PASTEL LANTERN,17,2024-09-22 11:37:52,16.28,12157,Italy
537720,10067,CLASSIC NIGHT LIGHT,19,2024-08-15 07:07:14,36.15,12654,Italy
537138,10023,MINI GARDEN SIGN,20,2024-03-23 19:39:20,33.06,12005,Australia
547204,10215,RUSTIC NOTEBOOK,24,2024-10-21 12:08:06,12.64,12065,Sweden
545024,10118,METAL PHOTO FRAME,1,2024-11-18 22:12:53,16.05,12304,United Kingdom
540938,10158,FLORAL MUG,19,2023-08-10 17:18:24,19.48,12074,Spain
543132,10210,CERAMIC WALL ART,15,2023-04-29 15:15:20,30.64,12726,Ireland
540467,10051,RETRO PHOTO FRAME,24,2024-05-30 04:45:36,26.12,12664,United Kingdom
543355,10098,STRIPED FAIRY LIGHTS,24,2023-02-19 22:54:15,39.18,12198,Germany
540878,10222,FLORAL TABLE LAMP,11,2024-07-30 20:58:03,41.47,12347,United Kingdom
537719,10083,MODERN TOY CAR,21,2024-03-07 07:10:51,15.72,12646,United Kingdom
537855,10224,FLORAL WIND CHIME,10,2023-10-13 21:42:41,22.43,12635,France
537187,10138,MODERN TOY CAR,14,2024-08-22 23:03:46,44.68,12275,Norway
545445,10212,PASTEL BUILDING BLOCKS,5,2024-06-12 12:28:22,49.5,12340,United Kingdom
545237,10094,METAL WALL CLOCK,4,2024-08-14 18:51:03,2.62,12703,United Kingdom
546859,10186,FLORAL GREETING CARD,21,2024-05-24 12:38:19,44.11,12379,Spain
539487,10210,CERAMIC WALL ART,19,2023-12-10 11:47:57,30.64,12703,United Kingdom
541446,10239,VINTAGE TOY CAR,2,2023-10-27 17:47:36,33.17,12413,Norway
541287,10196,STRIPED WALL CLOCK,7,2024-08-31 22:12:18,6.72,12116,United Kingdom
C537936,10097,MINI PHOTO FRAME,-13,2024-01-03 05:54:45,34.37,12406,Germany
543096,10213,PASTEL STICKER SET,9,2023-01-18 18:51:37,3.81,12331,United Kingdom
543807,10056,CLASSIC WOODEN TOY,1,2024-05-21 21:49:13,32.96,12422,United Kingdom
545197,10200,MINI CAKE STAND,20,2023-10-02 14:21:55,18.58,12676,Portugal
545434,10063,CERAMIC TEA TOWEL,8,2024-07-03 07:40:55,24.71,12690,Italy
545208,10144,RUSTIC PLANT POT,24,2023-06-17 19:45:34,8.26,12012,Australia
538717,10036,CLASSIC PHOTO FRAME,16,2024-02-10 19:08:36,25.8,12424,France
547322,10124,WOODEN GIFT WRAP,22,2024-08-18 11:12:46,22.58,12045,Sweden
545163,10140,WOODEN STRING LIGHTS,18,2024-07-11 00:07:16,13.59,12780,Netherlands
544864,10227,VINTAGE WALL ART,6,2024-10-22 09:36:55,44.56,12121,Netherlands
537787,10232,METAL BAKING TIN,20,2024-03-16 22:08:40,32.87,12639,United Kingdom
542650,10146,STRIPED SPINNING TOP,6,2024-08-18 22:39:18,27.51,12457,United Kingdom
543335,10001,RUSTIC TEA TOWEL,10,2024-10-31 13:04:56,37.04,12022,United Kingdom
547346,10047,MINI WOODEN TOY,22,2024-12-02 13:23:34,11.89,12247,Spain
